height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,manOfTheMatch,goal,assistTotal,shotsPerGame,aerialWonPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,yellowCard,redCard,passSuccess,ranking
190,72,30,False,True,-DC-,D(C),Bulgaria,pt,UEL,5,0,0,0,0,1.0,2.4,Dinis Almeida,Dinis,da Costa Lima Almeida,280133,Defender,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.8260000000000005,448,1.0,0.0,88.65546218487394,196
182,82,26,False,True,-DL-ML-,"D(L),M(L)",Serbia,ru,UEL,5,0,1,0,0,1.0,0.4,Nayair Tiknizyan,Nayair,Tiknizyan,360939,Defender,579,FK Crvena Zvezda,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.824,442,2.0,0.0,73.02631578947368,197
171,65,24,False,True,-AMC-AML-,AM(CL),France,no,UEL,4,1,0,0,0,1.0,0.25,Osame Sahraoui,Osame,Sahraoui,366886,Forward,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.8225,264,0.0,0.0,82.45614035087719,198
187,85,24,False,True,-FW-,FW,Belgium,,UEL,5,0,0,3,0,2.8,0.6,Oh Hyeon-Gyu,Hyeon-Gyu,Oh,461463,Forward,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.822,406,1.0,0.0,84.28571428571429,199
186,75,32,False,True,-DC-DMC-,"D(C),DMC",Spain,es,UEL,2,0,0,0,0,0.0,3.5,Diego Llorente,Diego,Llorente,123232,Defender,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.82,180,0.0,0.0,89.56521739130436,200
175,75,24,False,True,-DMC-,DMC,Austria,dk,UEL,2,0,0,0,0,0.5,0.0,Mads Bidstrup,Mads,Bidstrup,410457,Midfielder,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.82,180,0.0,0.0,87.5,201
191,80,25,False,True,-DC-,D(C),Portugal,se,UEL,5,0,0,0,0,0.6,2.8,Gustaf Lagerbielke,Gustaf,Lagerbielke,428096,Defender,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.816000000000001,450,1.0,0.0,87.67605633802818,202
181,73,33,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Greece,rs,UEL,4,1,1,1,0,1.0,1.0,Filip Djuricic,Filip,Djuricic,80443,Midfielder,685,Panathinaikos,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.8149999999999995,272,0.0,0.0,86.60714285714286,203
190,86,33,False,True,-GK-,GK,Serbia,br,UEL,5,0,0,0,0,0.0,0.6,Matheus,Matheus,Lima Magalhães,296521,Goalkeeper,579,FK Crvena Zvezda,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.814,450,1.0,0.0,71.97802197802197,204
192,86,24,False,True,-DC-,D(C),Switzerland,ba,UEL,4,1,0,0,0,0.75,3.75,Adrian Barisic,Adrian,Barisic,403484,Defender,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.8125,271,1.0,0.0,86.8421052631579,205
187,83,30,False,True,-DC-,D(C),Spain,se,UEL,5,1,0,0,0,0.0,1.2,Carl Starfelt,Carl,Starfelt,378626,Defender,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.812,369,0.0,0.0,95.37815126050421,206
184,71,28,False,True,-DL-ML-MR-,"D(L),M(LR)",Austria,at,UEL,5,0,0,0,0,0.0,1.2,Emir Karic,Emir,Karic,377269,Defender,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.81,450,1.0,0.0,78.57142857142857,207
180,70,18,False,True,,Midfielder,France,fr,UEL,1,1,0,0,0,2.0,0.0,Ethan Mbappé,Ethan,Mbappé,468859,Midfielder,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.81,20,0.0,0.0,93.33333333333333,208
180,78,28,False,True,-DC-DR-MR-,"D(CR),M(R)",Italy,tr,UEL,5,0,0,0,1,0.4,1.0,Zeki Çelik,Zeki,Çelik,136481,Defender,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.806,398,1.0,0.0,83.98058252427184,209
186,78,22,False,True,-DR-MR-,"D(R),M(R)",Portugal,pt,UEL,4,2,0,0,0,0.0,1.25,Alberto Costa,Alberto,Oliveira Baio,447233,Defender,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.805,233,2.0,0.0,83.46456692913385,210
186,76,26,False,True,-DC-,D(C),Portugal,ml,UEL,2,0,0,0,0,0.0,1.5,Sikou Niakaté,Sikou,Niakaté,422882,Defender,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.805,171,0.0,0.0,90.9090909090909,211
190,81,27,False,True,-DC-,D(C),Greece,dz,UEL,5,0,0,0,0,0.8,2.4,Ahmed Touba,Ahmed,Touba,399608,Defender,685,Panathinaikos,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.803999999999999,450,1.0,0.0,91.54929577464789,212
178,73,22,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",France,,UEL,5,2,1,1,2,0.6,0.4,Hákon Haraldsson,Hákon,Haraldsson,424252,Midfielder,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.802,245,0.0,0.0,84.35374149659864,213
186,83,34,False,True,-DC-DL-ML-,"D(CL),M(L)",Germany,de,UEL,1,0,0,0,0,0.0,2.0,Anthony Jung,Anthony,Jung,115565,Defender,50,Freiburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.8,90,0.0,0.0,90.74074074074075,214
191,81,26,False,True,-AML-AMR-,AM(LR),Switzerland,pt,UEL,5,2,0,3,0,1.8,0.6,Joël Monteiro,Joël,Monteiro,450272,Forward,587,Young Boys,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.8,297,1.0,0.0,72.28915662650603,215
184,75,26,False,True,-DC-DR-ML-MR-,"D(CR),M(LR)",Spain,es,UEL,4,1,0,0,1,0.75,0.25,Óscar Mingueza,Óscar,Mingueza,397469,Defender,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.799999999999999,265,1.0,0.0,85.8974358974359,216
177,71,27,False,True,-AMC-,AM(C),Romania,ro,UEL,5,1,0,1,0,1.6,0.8,Darius Olaru,Darius,Olaru,377306,Midfielder,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.796000000000001,357,3.0,0.0,78.47222222222221,217
190,79,21,False,True,,Midfielder,Denmark,co,UEL,5,2,1,0,0,0.0,2.0,Pedro Bravo,Pedro,Bravo,525996,Midfielder,395,FC Midtjylland,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.795999999999999,294,0.0,0.0,90.2654867256637,218
191,87,33,False,True,-FW-,FW,Hungary,rs,UEL,2,1,0,1,0,2.0,1.5,Aleksandar Pesic,Aleksandar,Pesic,71126,Forward,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.795,86,1.0,0.0,60.0,219
187,73,28,False,True,-DC-DMC-,"D(C),DMC",Turkey,mx,UEL,4,1,0,0,0,0.25,1.75,Edson Álvarez,Edson,Álvarez,322696,Midfielder,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.795,296,2.0,0.0,82.3943661971831,220
168,60,21,False,True,-DMC-,DMC,Austria,ml,UEL,5,0,0,0,0,0.8,0.2,Soumaïla Diabaté,Soumaïla,Diabaté,505594,Midfielder,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.794000000000001,419,0.0,0.0,86.42533936651584,221
0,0,24,False,True,-MR-,M(R),Czech Republic,ba,UEL,5,0,0,0,1,1.0,1.2,Amar Memic,Amar,Memic,428102,Midfielder,1076,Viktoria Plzen,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.791999999999999,423,0.0,0.0,71.900826446281,222
194,90,23,False,True,-GK-,GK,Portugal,cz,UEL,5,0,0,0,0,0.0,0.0,Lukás Hornícek,Lukás,Hornícek,415682,Goalkeeper,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.790000000000001,450,0.0,0.0,67.08074534161491,223
175,73,26,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,,UEL,3,2,1,1,0,2.3333333333333335,1.6666666666666667,Cucho Hernández,Cucho,Hernández,362501,Forward,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.79,113,1.0,0.0,78.125,224
181,75,26,False,True,-MC-,M(C),Italy,gb-sct,UEL,5,1,0,0,0,1.2,2.4,Lewis Ferguson,Lewis,Ferguson,396971,Midfielder,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.789999999999999,373,1.0,0.0,89.49579831932773,225
191,73,25,False,True,-GK-,GK,France,tr,UEL,5,0,1,0,0,0.0,0.0,Berke Özer,Berke,Özer,361843,Goalkeeper,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.787999999999999,450,2.0,0.0,75.69060773480662,226
187,90,22,False,True,-DC-,D(C),Portugal,de,UEL,5,0,1,0,0,0.0,1.2,Bright Arrey-Mbi,Bright,Arrey-Mbi,397464,Defender,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.786,450,0.0,0.0,86.7704280155642,227
194,86,34,False,True,-DC-,D(C),Sweden,se,UEL,5,0,0,0,0,0.2,2.6,Pontus Jansson,Pontus,Jansson,121123,Defender,493,Malmoe FF,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.786,376,1.0,0.0,85.34482758620689,228
182,73,31,False,True,-DC-DL-ML-,"D(CL),M(L)",Belgium,be,UEL,4,0,0,0,0,0.5,0.0,Joris Kayembe,Joris,Kayembe,141392,Defender,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.785000000000001,356,0.0,0.0,86.29441624365482,229
182,76,29,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Turkey,es,UEL,5,1,0,0,0,1.2,0.0,Marco Asensio,Marco,Asensio,137467,Midfielder,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.782000000000001,327,0.0,0.0,88.81578947368422,230
176,72,24,False,True,-AML-FW-,"AM(L),FW",Spain,es,UEL,5,2,1,3,0,1.8,0.2,Pablo Durán,Pablo,Durán,459082,Forward,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.781999999999999,251,0.0,0.0,86.0,231
191,84,27,False,True,-DC-DL-,D(CL),Scotland,us,UEL,2,0,0,0,0,0.0,2.0,Auston Trusty,Auston,Trusty,298687,Defender,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.78,180,0.0,0.0,89.8876404494382,232
187,78,31,False,True,-MC-,M(C),France,dz,UEL,4,0,0,0,0,1.25,1.25,Nabil Bentaleb,Nabil,Bentaleb,137521,Midfielder,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.78,300,1.0,0.0,84.35114503816794,233
190,87,28,False,True,-MC-,M(C),England,gb-eng,UEL,4,2,1,1,0,1.5,1.25,Ryan Yates,Ryan,Yates,342830,Midfielder,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.78,193,2.0,0.0,87.78625954198473,234
185,78,34,False,True,-DC-DL-DR-,D(CLR),France,dz,UEL,5,1,0,0,0,0.2,1.4,Aïssa Mandi,Aïssa,Mandi,90115,Defender,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7780000000000005,363,1.0,0.0,92.76315789473685,235
186,76,24,False,True,-AMC-AMR-,AM(CR),Scotland,se,UEL,5,1,1,2,1,2.2,0.4,Benjamin Nygren,Benjamin,Nygren,399618,Forward,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7780000000000005,343,0.0,0.0,84.61538461538461,236
185,0,23,False,True,,Midfielder,Czech Republic,fr,UEL,5,1,0,1,0,1.4,0.8,Cheick Souaré,Cheick,Souaré,409339,Midfielder,1076,Viktoria Plzen,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7780000000000005,386,1.0,0.0,72.41379310344827,237
171,66,25,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,UEL,4,0,0,1,2,1.75,1.25,Morgan Gibbs-White,Morgan,Gibbs-White,332867,Midfielder,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7725,348,2.0,0.0,81.75182481751825,238
190,82,26,False,True,-GK-,GK,Austria,dk,UEL,4,0,0,0,0,0.0,0.25,Oliver Christensen,Oliver,Christensen,403641,Goalkeeper,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7725,360,0.0,0.0,61.76470588235294,239
187,73,29,False,True,-DC-,D(C),Netherlands,nl,UEL,5,0,0,0,1,0.4,2.4,Joris Kramer,Joris,Kramer,276442,Defender,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.772,450,0.0,0.0,88.79781420765028,240
185,78,21,False,True,-DC-,D(C),Belgium,be,UEL,5,0,0,0,0,0.0,1.2,Matte Smets,Matte,Smets,443417,Defender,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7700000000000005,450,1.0,0.0,90.9090909090909,241
190,76,21,False,True,,Goalkeeper,Austria,at,UEL,1,0,0,0,0,0.0,1.0,Matteo Bignetti,Matteo,Bignetti,437129,Goalkeeper,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.77,90,0.0,0.0,60.0,242
189,83,29,False,True,-DC-,D(C),Germany,at,UEL,4,0,0,0,0,0.25,2.5,Philipp Lienhart,Philipp,Lienhart,298446,Defender,50,Freiburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7675,360,2.0,0.0,87.33624454148472,243
187,82,31,False,True,-DL-ML-,"D(L),M(L)",Norway,no,UEL,5,0,0,0,0,0.8,1.0,Vetle Dragsnes,Vetle,Dragsnes,372328,Defender,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.764,447,0.0,0.0,73.58490566037736,244
178,0,27,False,True,-DMC-,DMC,Bulgaria,br,UEL,4,0,0,0,0,0.25,1.5,Pedro Naressi,Pedro Henrique,Naressi Machado,403225,Midfielder,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7625,327,1.0,0.0,88.35978835978835,245
191,80,28,False,True,-DC-,D(C),England,es,UEL,5,0,0,0,0,0.0,0.8,Pau Torres,Pau,Torres,344259,Defender,24,Aston Villa,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.760000000000001,394,0.0,0.0,92.92929292929293,246
187,0,25,False,True,,Defender,Bulgaria,se,UEL,2,0,0,0,0,0.0,0.5,Edvin Kurtulus,Edvin,Kurtulus,399360,Defender,9449,Ludogorets Razgrad,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.76,98,0.0,0.0,83.33333333333334,247
185,77,31,False,True,-FW-MC-ML-MR-,"M(CLR),FW",Italy,it,UEL,5,2,0,1,0,1.4,0.4,Federico Bernardeschi,Federico,Bernardeschi,122402,Forward,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.76,243,0.0,0.0,74.44444444444444,248
175,69,28,False,True,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Portugal,br,UEL,5,1,0,0,2,0.4,0.6,Pepê,Eduardo Gabriel,Aquino Cossa,338791,Forward,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.756,310,1.0,0.0,76.78571428571429,249
176,71,36,False,True,-DR-,D(R),Romania,ro,UEL,2,0,0,0,0,0.0,1.0,Valentin Cretu,Valentin,Cretu,74133,Defender,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.755000000000001,174,0.0,0.0,79.22077922077922,250
177,75,24,False,True,-MC-,M(C),Israel,rs,UEL,2,0,0,0,0,0.5,1.0,Kristijan Belic,Kristijan,Belic,439447,Midfielder,1268,Maccabi Tel Aviv,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.755,180,1.0,0.0,85.91549295774648,251
183,68,23,False,True,-AML-,AM(L),Scotland,tn,UEL,5,1,0,0,0,0.6,0.8,Sebastian Tounekti,Sebastian,Tounekti,395379,Forward,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.748,339,0.0,0.0,79.6875,252
183,77,27,False,True,-MC-,M(C),Italy,hr,UEL,3,1,0,0,0,1.0,0.3333333333333333,Nikola Moro,Nikola,Moro,331383,Midfielder,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.746666666666667,175,0.0,0.0,86.40776699029125,253
193,86,29,False,True,-GK-,GK,Germany,de,UEL,5,0,0,0,1,0.0,0.0,Alexander Nübel,Alexander,Nübel,260770,Goalkeeper,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7459999999999996,450,0.0,0.0,75.26315789473685,254
184,72,19,False,True,,Forward,Spain,,UEL,3,0,0,1,0,1.6666666666666667,0.0,Jones El Abdellaoui,Jones,El Abdellaoui,441888,Forward,62,Celta Vigo,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.743333333333333,242,0.0,0.0,81.69014084507043,255
188,77,25,False,True,-DC-,D(C),Austria,at,UEL,3,1,0,0,0,0.0,1.0,Niklas Geyrhofer,Niklas,Geyrhofer,418592,Defender,390,Sturm Graz,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.743333333333333,154,0.0,0.0,92.85714285714286,256
177,71,28,False,True,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",France,gb-eng,UEL,5,2,0,0,0,0.4,0.6,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,228,Lyon,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.742,272,1.0,0.0,90.47619047619048,257
190,77,29,False,True,-DC-DMC-,"D(C),DMC",Italy,it,UEL,5,1,0,1,0,1.0,3.2,Gianluca Mancini,Gianluca,Mancini,244804,Defender,84,Roma,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7379999999999995,395,2.0,0.0,85.31746031746032,258
180,74,31,False,True,-MC-ML-,M(CL),Hungary,no,UEL,4,1,1,1,1,1.25,1.75,Kristoffer Zachariassen,Kristoffer,Zachariassen,145399,Midfielder,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.735,222,2.0,0.0,80.0,259
187,83,34,False,True,-FW-,FW,Romania,ro,UEL,2,0,0,0,1,3.0,3.0,Denis Alibec,Denis,Alibec,74162,Forward,1202,FC FCSB,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.734999999999999,92,0.0,0.0,70.58823529411765,260
188,0,21,False,True,,Defender,Portugal,hr,UEL,2,0,0,0,0,1.5,2.5,Dominik Prpic,Dominik,Prpic,519979,Defender,297,Porto,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.734999999999999,180,2.0,0.0,91.875,261
187,77,30,False,True,-DC-MC-ML-,"D(C),M(CL)",Portugal,at,UEL,3,2,0,0,0,1.0,0.6666666666666666,Florian Grillitsch,Florian,Grillitsch,291937,Midfielder,288,Braga,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7299999999999995,123,0.0,0.0,91.02564102564102,262
180,72,23,False,True,-AMC-AMR-,AM(CR),Belgium,be,UEL,3,1,0,0,1,1.3333333333333333,0.0,Jarne Steuckers,Jarne,Steuckers,409286,Forward,140,Genk,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7299999999999995,174,0.0,0.0,81.60919540229885,263
180,78,20,False,True,,Forward,Switzerland,,UEL,3,2,0,0,0,1.6666666666666667,0.3333333333333333,Jeremy Agbonifo,Jeremy,Agbonifo,517942,Forward,401,FC Basel 1893,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.726666666666667,124,0.0,0.0,70.0,264
182,73,34,False,True,-AML-AMR-FW-,"AM(LR),FW",Spain,cd,UEL,4,0,0,1,1,1.0,0.5,Cédric Bakambu,Cédric,Bakambu,86513,Forward,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.725,317,2.0,0.0,77.77777777777779,265
189,82,27,False,True,,Forward,Denmark,,UEL,4,0,0,0,0,1.5,2.0,Cho Gue-Sung,Gue-Sung,Cho,447605,Forward,395,FC Midtjylland,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.725,263,0.0,0.0,68.18181818181817,266
187,86,19,False,True,-DC-,D(C),Germany,de,UEL,4,1,0,0,0,0.5,1.25,Finn Jeltsch,Finn,Jeltsch,507717,Defender,41,Stuttgart,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7225,209,0.0,0.0,93.83561643835617,267
185,78,22,False,True,-MC-,M(C),Scotland,be,UEL,5,2,0,0,1,0.8,0.2,Arne Engels,Arne,Engels,410506,Midfielder,103,Celtic,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7219999999999995,299,1.0,0.0,80.8695652173913,268
0,0,22,False,True,,Forward,Croatia,hr,UEL,5,0,0,1,0,0.4,0.2,Mateo Lisica,Mateo,Lisica,500019,Forward,684,Dinamo Zagreb,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7219999999999995,403,0.0,0.0,74.59016393442623,269
190,81,33,False,True,-DC-,D(C),Netherlands,nl,UEL,5,1,0,0,0,0.6,3.2,Mike van der Hoorn,Mike,van der Hoorn,101605,Defender,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7219999999999995,353,0.0,0.0,86.74033149171271,270
0,0,21,False,True,,Defender,Norway,be,UEL,5,2,0,0,0,0.2,1.2,Denzel De Roeve,Denzel,De Roeve,483462,Defender,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.720000000000001,292,0.0,0.0,78.57142857142857,271
172,64,37,False,True,-AMC-AML-FW-,"AM(CL),FW",Greece,br,UEL,4,1,1,0,1,1.25,0.75,Taison,Taison,Barcellos Freda,41494,Forward,851,PAOK Thessaloniki FC,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.720000000000001,244,0.0,0.0,82.45614035087719,272
184,80,29,False,True,-GK-,GK,Austria,at,UEL,4,0,0,0,0,0.0,0.0,Alexander Schlager,Alexander,Schlager,130812,Goalkeeper,361,Salzburg,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7175,360,0.0,0.0,70.51282051282051,273
191,83,25,False,True,-DR-MR-,"D(R),M(R)",Italy,se,UEL,4,2,1,0,0,0.5,1.25,Emil Holm,Emil,Holm,418579,Defender,71,Bologna,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7175,223,1.0,0.0,77.77777777777779,274
186,72,18,False,True,-DMC-,DMC,France,fr,UEL,4,2,0,0,0,0.75,0.75,Ayyoub Bouaddi,Ayyoub,Bouaddi,504830,Midfielder,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.717499999999999,222,1.0,0.0,90.10989010989012,275
186,75,29,False,True,-DC-,D(C),Scotland,gb-sct,UEL,4,0,0,0,0,1.25,3.5,John Souttar,John,Souttar,363298,Defender,306,Rangers,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.715000000000001,360,2.0,0.0,87.44769874476988,276
180,75,26,False,True,,Midfielder,Norway,no,UEL,2,0,0,0,1,0.5,1.5,Felix Myhre,Felix,Myhre,277429,Midfielder,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.715,180,0.0,0.0,75.0,277
0,0,22,False,True,-FW-,FW,Czech Republic,gh,UEL,5,2,0,1,0,1.6,1.0,Prince Adu,Prince,Adu,533865,Forward,1076,Viktoria Plzen,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.714,286,1.0,0.0,78.78787878787878,278
186,85,33,False,True,-DC-DL-ML-,"D(CL),M(L)",Switzerland,ch,UEL,4,0,0,0,0,0.0,1.75,Loris Benito,Loris,Benito,242253,Defender,587,Young Boys,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7125,360,0.0,0.0,89.49044585987261,279
0,0,25,False,True,,Defender,Norway,dk,UEL,2,0,0,0,0,0.0,0.5,Japhet Sery Larsen,Japhet,Sery Larsen,390225,Defender,446,Brann,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.710000000000001,162,0.0,0.0,96.66666666666667,280
192,80,22,False,True,-DC-DR-,D(CR),England,it,UEL,3,2,0,0,0,0.3333333333333333,0.3333333333333333,Nicolò Savona,Nicolò,Savona,450289,Defender,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.71,198,0.0,0.0,80.55555555555556,281
184,79,25,False,True,-ML-MR-,M(LR),England,ch,UEL,5,3,1,1,0,0.6,0.4,Dan Ndoye,Dan,Ndoye,398414,Forward,174,Nottingham Forest,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.708,254,0.0,0.0,75.86206896551724,282
186,70,21,False,True,-MC-,M(C),France,,UEL,4,1,0,1,0,1.25,0.75,Ngal'ayel Mukau,Ngal'ayel,Mukau,468938,Midfielder,607,Lille,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7075000000000005,262,1.0,0.0,94.20289855072464,283
188,81,35,False,True,-GK-,GK,Hungary,hu,UEL,5,0,0,0,0,0.0,0.2,Dénes Dibusz,Dénes,Dibusz,241780,Goalkeeper,994,Ferencvaros,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.706,450,0.0,0.0,64.53900709219859,284
178,70,25,False,True,-DL-ML-,"D(L),M(L)",Netherlands,ma,UEL,5,0,1,0,1,2.0,0.6,Souffian El Karouani,Souffian,El Karouani,422805,Defender,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.706,396,1.0,0.0,71.32867132867133,285
191,71,25,False,True,-AML-AMR-FW-,"AM(LR),FW",Netherlands,nl,UEL,4,1,0,0,0,0.25,0.0,Richonell Margaret,Richonell,Margaret,369048,Forward,874,Go Ahead Eagles,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.705,267,0.0,0.0,81.9672131147541,286
185,79,24,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,fr,UEL,5,0,0,1,0,1.2,0.8,Evann Guessand,Evann,Guessand,382587,Forward,24,Aston Villa,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.702,434,0.0,0.0,73.40425531914893,287
189,77,30,False,True,-GK-,GK,Spain,es,UEL,1,0,0,0,0,0.0,0.0,Pau López,Pau,López,145427,Goalkeeper,54,Real Betis,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7,90,0.0,0.0,95.65217391304348,288
194,74,29,False,True,-GK-,GK,France,fr,UEL,1,0,0,0,0,0.0,0.0,Rémy Descamps,Rémy,Descamps,319888,Goalkeeper,228,Lyon,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.7,90,0.0,0.0,93.54838709677419,289
174,62,22,False,True,-AMC-AML-AMR-FW-,"AM(CLR),FW",Turkey,ml,UEL,5,2,0,0,1,1.2,0.4,Dorgeles Nene,Dorgeles,Nene,444758,Forward,223,Fenerbahce,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.696000000000001,279,0.0,0.0,85.84905660377359,290
189,81,32,False,True,-GK-,GK,Netherlands,nl,UEL,2,1,0,0,0,0.0,0.0,Michael Brouwer,Michael,Brouwer,116684,Goalkeeper,128,FC Utrecht,10904,2025/2026,True,30,250,ceu,Europe,Europa League,6.695,111,0.0,0.0,52.94117647058824,291
